ID,Aircraft Type,Operator,Operator Country,Status,Build Date,Build Country,First Customer Delivery Date,Delivery Date Operator,Nr. of Engines,Engine Manufacturer,Engine Type,Config (Pax/Con),Seat Total,Haul,Range (km),Age (Years),Main Hub,current_technology,operator_economic_weight,operator_environmental_weight,free_ets_allocation,peer_influence,investment_logic,decision_attitude,registration,icao24,annual_flights_base,annual_distance_km_base,mean_stage_length_km_base,fuel_burn_per_year_base,baseline_energy_demand,data_source
290,A388,Lufthansa,Germany,Parked,2009-10-01,France,2010-05-01,2010-05-01,4.0,Rolls-Royce,RR Trent 900,Pax,509.0,Long-haul,14800.0,13.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIMA,3c65a1,353,2712620.552648307,7684.477486255827,44038937.14744672,526020638.15005815,bulk_matched
291,A388,Lufthansa,Germany,Parked,2010-01-01,France,2010-07-01,2010-07-01,4.0,Rolls-Royce,RR Trent 900,Pax,509.0,Long-haul,14800.0,13.0,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIMB,3c65a2,295,2222590.425706435,7534.2048329031695,36178457.51228377,432131575.8411672,bulk_matched
292,A388,Lufthansa,Germany,Active,2014-01-01,,,,,,,,509.0,Long-haul,14800.0,12.1,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIMC,3c65a3,305,2286735.040498273,7497.491936059913,37266503.64409272,445127682.415552,type_median_fallback
293,A388,Lufthansa,Germany,Parked,2010-12-01,France,2011-07-01,2011-07-01,4.0,Rolls-Royce,RR Trent 900,Pax,509.0,Long-haul,14800.0,12.1,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIMH,3c65a8,277,2057266.195623988,7426.953774815841,33552709.2549864,400768471.6567819,bulk_matched
294,A388,Lufthansa,Germany,Parked,2013-10-01,France,2014-03-01,2014-03-01,4.0,Rolls-Royce,RR Trent 900,Pax,509.0,Long-haul,14800.0,9.3,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIMK,3c65ab,289,2188670.360511513,7573.253842600391,35636818.944690675,425662004.06158304,bulk_matched
295,A388,Lufthansa,Germany,Parked,2013-12-01,France,2014-05-01,2014-05-01,4.0,Rolls-Royce,RR Trent 900,Pax,509.0,Long-haul,14800.0,9.1,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIML,3c65ac,229,1763527.7508274617,7700.994545098086,28657598.49946379,342299093.1880398,bulk_matched
296,A388,Lufthansa,Germany,Active,2014-01-01,,,,,,,,509.0,Long-haul,14800.0,12.1,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIMM,3c65ad,353,2680839.171145902,7594.4452440393825,43639895.685096405,521254309.5719848,type_median_fallback
297,A388,Lufthansa,Germany,Active,2014-01-01,,,,,,,,509.0,Long-haul,14800.0,12.1,Frankfurt,kerosene_long,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIMN,3c65ae,315,2376999.356806751,7546.029704148415,38704550.3777504,462304351.7342409,type_median_fallback
298,A20N,Lufthansa,Germany,Active,2015-12-01,Germany,2016-01-01,2016-01-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,7.1,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINA,3c65c1,1368,1263506.322701794,923.6157329691478,3183629.649867265,38026687.48452567,bulk_matched
299,A20N,Lufthansa,Germany,Active,2023-01-01,,,,,,,,180.0,Short-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINB,3c65c2,1400,1295985.9459347606,925.7042470962576,3269491.69428933,39052261.90401144,type_median_fallback
300,A20N,Lufthansa,Germany,Parked,2016-05-01,Germany,2016-08-01,2016-08-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,6.7,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINC,3c65c3,1478,1349971.0054364973,913.3768643007425,3417959.354115582,40825625.61860279,bulk_matched
301,A20N,Lufthansa,Germany,Active,2016-07-01,Germany,2016-07-01,2016-07-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,6.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIND,3c65c4,1457,1527049.0732702184,1048.0776069116118,3755616.5462633,44858753.19147831,bulk_matched
302,A20N,Lufthansa,Germany,Parked,2016-12-01,Germany,2016-12-01,2016-12-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,6.1,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINE,3c65c5,1232,1134043.584303618,920.4899223243652,2857906.4523657258,34136104.84770173,bulk_matched
303,A20N,Lufthansa,Germany,Active,2017-07-01,Germany,2017-07-01,2017-07-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,5.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINF,3c65c6,993,925682.7867325626,932.2082444436684,2329659.93155682,27826493.626928687,bulk_matched
304,A20N,Lufthansa,Germany,Active,2017-08-01,Germany,2017-09-01,2017-09-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,5.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AING,3c65c7,1409,1320820.2992433773,937.4168199030356,3319986.29302937,39655391.83340636,bulk_matched
305,A20N,Lufthansa,Germany,Active,2017-08-01,Germany,2017-08-01,2017-08-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,5.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINH,3c65c8,1494,1529807.4555548993,1023.967507064859,3779318.1256144177,45141855.38928333,bulk_matched
306,A20N,Lufthansa,Germany,Active,2017-09-01,France,2017-10-01,2017-10-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,5.3,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINI,3c65c9,1303,1303824.3825084,1000.6326803594782,3232914.492548184,38615367.549881086,bulk_matched
307,A20N,Lufthansa,Germany,Active,2017-10-01,Germany,2017-11-01,2017-11-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,5.3,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINJ,3c65ca,1525,1401368.0914380625,918.9298960249588,3535849.767185745,42233761.10805196,bulk_matched
308,A20N,Lufthansa,Germany,Active,2023-01-01,,,,,,,,180.0,Short-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINK,3c65cb,1643,1732705.4851469868,1054.59859108155,4253962.800850216,50811222.34348869,type_median_fallback
309,A20N,Lufthansa,Germany,Active,2023-01-01,,,,,,,,180.0,Short-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINL,3c65cc,1469,1573684.1772073617,1071.2622036809814,3852480.6143324585,46015740.67119326,type_median_fallback
310,A20N,Lufthansa,Germany,Active,2023-01-01,,,,,,,,180.0,Short-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINM,3c65cd,1489,1356090.750536974,910.7392548938712,3429606.950124221,40964749.68203932,type_median_fallback
311,A20N,Lufthansa,Germany,Active,2018-09-01,Germany,2018-10-01,2018-10-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,4.3,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINN,3c65ce,1772,1472727.3494672268,831.1102423629948,3806154.810013798,45462404.67516481,bulk_matched
312,A20N,Lufthansa,Germany,Active,2023-01-01,,,,,,,,180.0,Short-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINO,3c65cf,1101,1106395.9169140954,1004.900923627698,2747033.598911267,32811790.209217902,type_median_fallback
313,A20N,Lufthansa,Germany,Active,2023-01-01,,,,,,,,180.0,Short-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINP,3c65d0,484,485728.19189382426,1003.5706444087278,1206470.350790681,14410618.078888692,type_median_fallback
314,A20N,Lufthansa,Germany,Active,2019-05-01,Germany,2019-06-01,2019-06-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,3.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINQ,3c65d1,1000,1000162.8626542196,1000.1628626542196,2484037.4899858474,29670447.797053177,bulk_matched
315,A20N,Lufthansa,Germany,Active,2023-01-01,,,,,,,,180.0,Short-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINR,3c65d2,1602,1639961.9406091806,1023.6965921405622,4051618.5885139247,48394333.140583,type_median_fallback
316,A20N,Lufthansa,Germany,Active,2019-01-01,France,2019-02-01,2019-02-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,4.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINT,3c65d4,1617,1718629.257989287,1062.85049968416,4211812.514075213,50307760.584787264,bulk_matched
317,A20N,Lufthansa,Germany,Active,2023-01-01,,,,,,,,180.0,Short-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINU,3c65d5,1527,1593633.1328508588,1043.636629240903,3916253.063975584,46777467.153041705,type_median_fallback
318,A20N,Lufthansa,Germany,Active,2019-12-01,Germany,2020-01-01,2020-01-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,3.1,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINV,3c65d6,1200,1128472.7191641843,940.3939326368204,2833705.74603216,33847040.85538414,bulk_matched
319,A20N,Lufthansa,Germany,Active,2020-01-01,Germany,2020-02-01,2020-02-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,3.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINW,3c65d7,1506,1565278.7379105242,1039.3617117599763,3854292.696777245,46037384.98928376,bulk_matched
320,A20N,Lufthansa,Germany,Active,2019-12-01,Germany,2019-12-01,2019-12-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,3.1,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINX,3c65d8,1130,1072117.178830566,948.7762644518284,2688640.9872387773,32114322.90312985,bulk_matched
321,A20N,Lufthansa,Germany,Active,2020-07-01,Germany,2020-08-01,2020-08-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,2.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINY,3c65d9,1503,1390039.9497125836,924.8436125832226,3511857.368207953,41947185.23137277,bulk_matched
322,A20N,Lufthansa,Germany,Active,2020-06-01,Germany,2020-07-01,2020-07-01,2.0,Pratt & Whitney,PW1100G,Pax,180.0,Medium-haul,6300.0,2.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AINZ,3c65da,1464,1431186.6660263198,977.5865205097812,3566498.4196478603,42599842.23468277,bulk_matched
323,A21N,Lufthansa,Germany,Active,2025-01-01,,,,,,,,215.0,Short-haul,7400.0,1.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIOA,3c65e1,557,748901.1891689217,1344.5263719370228,2429970.876704566,29024652.138415653,type_median_fallback
324,A21N,Lufthansa,Germany,Active,2026-01-01,,,,,,,,215.0,Short-haul,7400.0,0.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIOB,3c65e2,367,546288.6923372807,1488.5250472405469,1766982.4337482774,21105623.514215536,type_median_fallback
325,A320,Lufthansa,Germany,Active,2000-10-01,France,2000-11-01,2000-11-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,22.3,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIQT,3c6634,1525,1035146.0596857364,678.7843014332698,4568341.834871943,54566305.24985931,bulk_matched
326,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIQU,3c6635,1669,1072487.6696304698,642.5929716180166,4792004.120554614,57237826.99551344,type_median_fallback
327,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIQW,3c6637,1684,1125330.798025265,668.248692414053,4989205.104017257,59593283.1868728,type_median_fallback
328,A321,Lufthansa,Germany,Parked,1993-12-01,Germany,1994-01-01,1994-01-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,29.1,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRA,3c6641,1258,1137207.116712751,903.9802199624412,5523707.2767450735,65977614.69445504,bulk_matched
329,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRC,3c6643,1339,1170020.1817155755,873.8014799966957,5734732.693979617,68498196.06697878,type_median_fallback
330,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRH,3c6648,1001,884079.3828116702,883.1961866250451,4339685.455184386,51835131.8258135,type_median_fallback
331,A321,Lufthansa,Germany,Parked,1994-08-01,Germany,1994-09-01,1994-09-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,28.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRL,3c664c,1053,958217.3264128008,909.9879643046542,4645962.667266397,55493442.970126405,bulk_matched
332,A321,Lufthansa,Germany,Parked,1994-12-01,Germany,1995-02-01,1995-02-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,28.2,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRM,3c664d,1235,1140102.950343031,923.1602836785676,5511033.000425812,65826227.50508609,bulk_matched
333,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRN,3c664e,1211,1143295.3978251838,944.0919882949496,5511767.31304718,65834998.46139686,type_median_fallback
334,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRO,3c664f,1249,1147445.7728594183,918.6915715447705,5546740.5365805095,66252734.18693386,type_median_fallback
335,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRP,3c6650,1141,1033955.640117226,906.1837336697862,5008905.884096065,59828598.06003633,type_median_fallback
336,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRR,3c6652,1195,1049417.5731836224,878.1737014088891,5155352.288124691,61577818.99704492,type_median_fallback
337,A321,Lufthansa,Germany,Parked,1996-04-01,Germany,1996-04-01,1996-04-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,26.8,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRS,3c6653,1166,1015442.35283013,870.8768034563722,4985689.717676574,59551293.85002574,bulk_matched
338,A321,Lufthansa,Germany,Active,1997-02-01,Germany,1997-03-01,1997-03-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,25.9,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRT,3c6654,1090,976147.7720470546,895.5484147220684,4762139.139888136,56881106.3931083,bulk_matched
339,A321,Lufthansa,Germany,Parked,1997-06-01,Germany,1997-07-01,1997-07-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,25.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRU,3c6655,1325,1189841.98166674,897.9939484277284,5791977.377146603,69181952.00480664,bulk_matched
340,A321,Lufthansa,Germany,Parked,1997-07-01,Germany,1997-08-01,1997-08-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,25.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRW,3c6657,1230,1111819.870176835,903.9185936397032,5399878.774596779,64498552.02990596,bulk_matched
341,A321,Lufthansa,Germany,Parked,1998-09-01,Germany,1998-10-01,1998-10-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,24.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRX,3c6658,1173,1034295.9025829718,881.752687624017,5040368.779163213,60204404.86222728,bulk_matched
342,A321,Lufthansa,Germany,Active,1998-10-01,Germany,1998-11-01,1998-11-01,2.0,International Aero Engines,V2500,Pax,205.0,Short-haul,5950.0,24.3,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIRY,3c6659,505,493629.6927631252,977.4845401250004,2366096.773444896,28261711.46059181,bulk_matched
343,A321,Lufthansa,Germany,Parked,1999-09-01,Germany,1999-09-01,1999-09-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,23.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISB,3c6662,788,737821.6137731016,936.3218448897228,3561978.7504565204,42545857.29711955,bulk_matched
344,A321,Lufthansa,Germany,Parked,1999-12-01,Germany,2000-01-01,2000-01-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,23.1,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISC,3c6663,1076,1019896.9129285082,947.8595845060486,4905787.2807994615,58596903.63177134,bulk_matched
345,A321,Lufthansa,Germany,Parked,2000-03-01,Germany,2000-05-01,2000-05-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,22.9,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISD,3c6664,1050,923093.9713133448,879.137115536519,4530437.117937731,54113554.46425621,bulk_matched
346,A321,Lufthansa,Germany,Parked,2000-06-01,Germany,2000-06-01,2000-06-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,22.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISF,3c6666,1100,1063718.7723988052,967.0170658170956,5096175.598780759,60870986.31877017,bulk_matched
347,A321,Lufthansa,Germany,Parked,2000-07-01,Germany,2000-07-01,2000-07-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,22.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISG,3c6667,1148,1063246.640287272,926.173031609122,5147716.578535366,61486614.68806131,bulk_matched
348,A321,Lufthansa,Germany,Active,2007-09-01,Germany,2007-10-01,2007-10-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,15.3,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISH,3c6668,1064,1137707.4686462935,1069.2739366976446,5339352.927701236,63775604.41420921,bulk_matched
349,A321,Lufthansa,Germany,Active,2007-12-01,Germany,2007-12-01,2007-12-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,15.1,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISI,3c6669,708,748643.3409583643,1057.405848811249,3532038.6603843733,42188239.55459113,bulk_matched
350,A321,Lufthansa,Germany,Parked,2008-01-01,Germany,2008-01-01,2008-01-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,15.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISJ,3c666a,1129,1050615.3264553377,930.5715911916188,5102139.803345328,60942225.42884697,bulk_matched
351,A321,Lufthansa,Germany,Active,2008-01-01,Germany,2008-02-01,2008-02-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,15.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISK,3c666b,1058,1024531.5865325524,968.3663388776488,4929846.200927075,58884274.06662896,bulk_matched
352,A321,Lufthansa,Germany,Active,2008-03-01,Germany,2008-03-01,2008-03-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,14.9,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISL,3c666c,1140,1136506.0296347295,996.935113714675,5427708.288321583,64830960.11050779,bulk_matched
353,A321,Lufthansa,Germany,Parked,2008-07-01,Germany,2008-07-01,2008-07-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,14.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISN,3c666e,1127,1061087.227049036,941.5148421020727,5138671.2179177785,61378572.88068457,bulk_matched
354,A321,Lufthansa,Germany,Active,2008-08-01,Germany,2008-08-01,2008-08-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISO,3c666f,1066,1165911.8276963076,1093.7259171635155,5456655.210772382,65176715.01755901,bulk_matched
355,A321,Lufthansa,Germany,Parked,2009-03-01,Germany,2009-04-01,2009-04-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,13.8,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISP,3c6670,1163,1100577.173044803,946.3260301331068,5312556.98137225,63455541.72194633,bulk_matched
356,A321,Lufthansa,Germany,Active,2009-06-01,Germany,2009-06-01,2009-06-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,13.6,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISQ,3c6671,920,896360.2384162864,974.3046069742244,4289397.812718516,51234473.87413783,bulk_matched
357,A321,Lufthansa,Germany,Active,2009-07-01,Germany,2009-07-01,2009-07-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,13.5,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISR,3c6672,1111,1157921.2600035658,1042.233357338943,5478429.508575892,65436796.907989815,bulk_matched
358,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIST,3c6674,1126,1118537.7066258923,993.3727412308102,5333061.221188479,63700453.47530684,type_median_fallback
359,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISU,3c6675,1112,1107795.0170505787,996.2185405131104,5281145.33733623,63080347.08484943,type_median_fallback
360,A321,Lufthansa,Germany,Active,2009-09-01,Germany,2009-09-01,2009-09-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,13.3,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISV,3c6676,1242,1235796.932115705,995.0055814136113,5902579.518269964,70503033.13489123,bulk_matched
361,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISW,3c6677,1026,1016307.4638426126,990.5530836672638,4858776.216690408,58035382.58824653,type_median_fallback
362,A321,Lufthansa,Germany,Active,2012-01-01,,,,,,,,205.0,Short-haul,5950.0,14.4,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISX,3c6678,1161,1186634.7810136655,1022.0799147404526,5629205.960268907,67237737.85876751,type_median_fallback
363,A321,Lufthansa,Germany,Parked,2009-10-01,Germany,2009-11-01,2009-11-01,2.0,International Aero Engines,V2500,Pax,205.0,Medium-haul,5950.0,13.2,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AISZ,3c667a,1245,1247673.8480131484,1002.1476690868662,5941539.922292681,70968393.51627368,bulk_matched
364,A320,Lufthansa,Germany,Active,2014-01-01,Germany,2014-01-01,2014-01-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,9.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUA,3c66a1,1434,1063852.2655969732,741.8774516017944,4601711.534771935,54964887.77644257,bulk_matched
365,A320,Lufthansa,Germany,Active,2014-01-01,Germany,2014-02-01,2014-02-01,2.0,CFM International,CFM56-5,Pax,168.0,Medium-haul,6100.0,9.0,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUB,3c66a2,1564,1167030.2931020283,746.1830518555169,5096475.66584372,60874570.45313332,bulk_matched
366,A320,Lufthansa,Germany,Active,2016-01-01,,,,,,,,168.0,Short-haul,6100.0,10.25,Frankfurt,kerosene_short,0.0,0.0,0,0.15,ambiguity_aware_utility,ambiguity_averse,D-AIUC,3c66a3,1492,1127920.833348885,755.9791108236494,4901960.500912697,58551194.87201277,type_median_fallback
